0.40873226523399353	0.12574517726898193	-0.747142493724823	-0.38833069801330566	-0.7400495409965515	0.4240187406539917	-0.5975261926651001	-0.42037832736968994	-0.002662360668182373	-0.2825030982494354	0.6114702820777893	-0.27051129937171936	0.4962198734283447	-0.787714421749115	0.23223096132278442	0.17449656128883362
0.6041937470436096	-0.0024893060326576233	-0.40603208541870117	0.12151650339365005	-0.5483791828155518	0.29685553908348083	0.223762646317482	-0.3060881793498993	-0.3176024258136749	0.17838773131370544	-0.04118495061993599	0.3089786767959595	0.17707625031471252	-0.019389495253562927	-0.0424359068274498	0.426126629114151
0.4307958483695984	-0.0914086401462555	-0.32834959030151367	-0.33467233180999756	-0.4796719551086426	-0.42738083004951477	0.14876675605773926	-0.1200171411037445	-0.3212043046951294	-0.024747785180807114	0.513518750667572	-0.47949934005737305	0.4033031761646271	-0.5747640132904053	0.36395105719566345	0.11407144367694855
0.29749995470046997	-0.21629279851913452	-0.2399713546037674	-0.12308891862630844	-0.5069443583488464	-0.488269567489624	0.026317879557609558	-0.24274945259094238	-0.20540282130241394	0.28023943305015564	0.2821235656738281	-0.3230624496936798	0.16280429065227509	-0.22885723412036896	-0.05088869482278824	-0.26483359932899475
0.6781241297721863	-0.02429390884935856	-0.3711569905281067	0.13587938249111176	-0.40769124031066895	-0.16726288199424744	-0.12148395925760269	-0.08208173513412476	-0.00499386340379715	-0.0033657141029834747	0.36729687452316284	-0.041335977613925934	0.31533360481262207	-0.42198359966278076	0.16523477435112	-0.1052689328789711
0.1521490216255188	-0.40947142243385315	-0.13758422434329987	0.28646737337112427	-0.636053204536438	0.282449871301651	0.40286266803741455	-0.08065998554229736	-0.3814842104911804	-0.5311996936798096	-0.38205263018608093	-0.17536941170692444	-0.033075958490371704	-0.6770768165588379	0.5387623310089111	0.7030683159828186
0.051283154636621475	-0.08377987146377563	0.014353746548295021	-0.22386674582958221	-0.4908280372619629	-0.5176481604576111	0.04829607158899307	0.03607757389545441	-0.0746905654668808	0.3268580734729767	0.24296307563781738	-0.7315514087677002	0.2415398508310318	-0.6041991710662842	-0.18932193517684937	0.07749385386705399
0.36687567830085754	-0.028902731835842133	0.13327209651470184	-0.15917150676250458	-0.2914561927318573	0.028351467102766037	-0.30928918719291687	0.026631757616996765	0.014723531901836395	0.3631691336631775	0.6873772740364075	-0.17814581096172333	0.033237800002098083	-0.5359243154525757	0.041248470544815063	0.04944644123315811
0.32820063829421997	-0.076400026679039	0.07014845311641693	-0.15024995803833008	-0.12373660504817963	-0.3202756941318512	0.2197825312614441	0.02175523340702057	0.03167145699262619	0.01996227726340294	-0.028448574244976044	-0.6009869575500488	-0.13856960833072662	0.0134049654006958	0.21516317129135132	0.056100599467754364
-0.15419124066829681	0.006642676889896393	-0.0010025743395090103	-0.30226895213127136	-0.2561764717102051	0.1741974651813507	-0.1550191342830658	-0.2604970335960388	-0.3032238781452179	-0.07285746932029724	-0.06724725663661957	0.11254358291625977	0.01779540814459324	-0.04474751651287079	-0.17504455149173737	0.10601513832807541
0.21371375024318695	0.03255126625299454	-0.2975131571292877	0.06966396421194077	-0.1675334870815277	-0.07852637767791748	-0.4242624044418335	-0.22301292419433594	0.04849296808242798	-0.04889645054936409	0.32119977474212646	-0.2536976933479309	-0.036535296589136124	-0.22268420457839966	0.015474677085876465	0.16927124559879303
0.5495421290397644	0.025884874165058136	-0.4687648415565491	-0.30609431862831116	-0.43654245138168335	-0.16301406919956207	0.06613145768642426	-0.22804418206214905	-0.22204594314098358	-0.08130824565887451	0.5432780981063843	-0.3108195662498474	0.18740986287593842	-0.7173539996147156	0.4673600494861603	0.26389580965042114
